age,tenure_years,dependents,num_products,income,credit_score,is_active,has_mortgage,balance,spending_score,city,job_type,target_tier,income_per_dependent,balance_to_income,tenure_per_age
58,9.1,0,1,2131.62,580.0,1,0,1596.06,64.6,San Salvador,Professional,Platinum,2131.62,0.7484033723776388,0.1542372881355932
42,4.9,1,3,2234.97,548.0,1,0,1470.65,84.9,La Libertad,Manager,Platinum,1117.485,0.6577234936068016,0.11395348837209303
64,10.1,0,2,1657.93,610.0,1,0,644.67,71.5,San Salvador,Professional,Platinum,1657.93,0.38860590862785044,0.15538461538461537
55,8.5,1,3,990.3,544.0,1,1,612.42,69.1,La Libertad,Self-Employed,Gold,495.15,0.617794814889539,0.15178571428571427
35,6.5,3,2,997.71,643.0,1,0,783.94,65.9,San Salvador,Technician,Gold,249.4275,0.7849525888396031,0.18055555555555555
65,9.8,0,1,831.27,641.0,1,0,521.44,53.8,San Miguel,Self-Employed,Platinum,831.27,0.6265274490249559,0.1484848484848485
25,1.1,0,2,1040.01,485.0,1,0,786.52,56.0,Sonsonate,Technician,Silver,1040.01,0.7555354895726266,0.04230769230769231
66,8.6,0,1,1342.19,529.0,0,1,279.21,35.8,San Salvador,Professional,Platinum,1342.19,0.20787081500011165,0.12835820895522387
19,3.7,1,1,1942.69,514.0,0,0,1089.78,60.3,La Libertad,Professional,Gold,971.345,0.5606758279355246,0.185
49,9.0,0,3,1005.03,652.0,1,0,483.71,56.2,San Salvador,Clerk,Platinum,1005.03,0.4808107114101965,0.18
32,6.5,0,1,879.81,531.0,1,1,381.23,44.4,San Miguel,Clerk,Silver,879.81,0.43281752023705455,0.19696969696969696
20,0.1,0,1,856.25,560.0,0,0,281.54,22.5,San Salvador,Technician,Silver,856.25,0.32842228054826483,0.004761904761904762
35,1.7,3,1,1977.77,513.0,0,0,1132.74,59.4,San Salvador,Self-Employed,Gold,494.4425,0.5724465198077594,0.04722222222222222
32,5.9,0,1,2102.7,597.0,0,0,1224.01,49.3,San Salvador,Professional,Gold,2102.7,0.5818367637971195,0.1787878787878788
52,6.9,2,3,282.4,564.0,0,1,154.23,45.1,La Unión,Student,Silver,94.13333333333333,0.544213126323218,0.13018867924528302
43,3.7,2,2,1159.92,501.0,1,0,741.88,63.1,San Salvador,Clerk,Gold,386.64000000000004,0.6390448954277641,0.08409090909090909
59,6.8,0,2,5102.26,602.0,1,1,2687.42,100.0,La Libertad,Manager,Platinum,5102.26,0.526608481637228,0.11333333333333333
31,2.5,1,1,1228.53,506.0,0,1,257.12,39.9,Sonsonate,Technician,Silver,614.265,0.20912055826210016,0.078125
38,3.2,2,2,432.37,523.0,0,0,94.86,20.0,Sonsonate,Technician,Silver,144.12333333333333,0.21888917091630708,0.08205128205128205
35,4.0,1,1,1099.22,480.0,1,1,589.43,41.2,San Salvador,Clerk,Silver,549.61,0.5357383068840776,0.1111111111111111
65,9.0,1,1,962.44,569.0,0,1,450.28,30.3,Sonsonate,Clerk,Silver,481.22,0.4673669351490492,0.13636363636363635
23,0.0,0,2,1123.44,556.0,0,0,408.28,36.2,La Unión,Self-Employed,Silver,1123.44,0.3630962968233076,0.0
46,5.7,0,4,2545.63,600.0,1,0,1723.89,89.4,Santa Ana,Professional,Platinum,2545.63,0.6769299034410181,0.12127659574468086
63,13.9,2,1,1553.25,532.0,0,0,582.05,56.3,Santa Ana,Professional,Gold,517.75,0.3744893035225993,0.2171875
18,0.0,4,1,497.73,509.0,0,0,178.6,22.3,San Miguel,Clerk,Silver,99.546,0.3581095983798849,0.0
44,3.0,0,1,2142.31,567.0,1,0,1451.52,65.8,San Salvador,Technician,Platinum,2142.31,0.6772328781184244,0.06666666666666667
37,4.9,3,2,1357.09,542.0,0,1,685.96,59.7,San Salvador,Clerk,Silver,339.2725,0.5050917096805072,0.12894736842105264
70,9.9,0,1,1738.68,600.0,0,0,1184.63,43.3,San Salvador,Manager,Platinum,1738.68,0.6809470707256507,0.13943661971830987
73,12.1,0,1,693.79,473.0,0,0,276.89,36.4,Sonsonate,Self-Employed,Silver,693.79,0.3985232948085033,0.1635135135135135
66,11.6,3,2,519.06,513.0,0,0,293.3,40.6,San Salvador,Clerk,Silver,129.765,0.5639733876860363,0.17313432835820894
35,2.7,0,2,1033.83,579.0,0,0,554.18,46.3,San Salvador,Professional,Platinum,1033.83,0.5355275745774668,0.07500000000000001
28,0.7,4,1,1210.9,568.0,1,1,732.95,66.7,San Salvador,Technician,Silver,242.18,0.6047941249277993,0.02413793103448276
46,3.5,0,3,547.41,600.0,1,1,348.34,71.8,Sonsonate,Clerk,Silver,547.41,0.635181707116938,0.07446808510638298
66,11.9,1,1,766.31,603.0,1,0,509.64,38.2,La Libertad,Clerk,Gold,383.155,0.6641904836376432,0.17761194029850746
36,2.9,1,4,902.02,514.0,1,1,551.01,51.2,Sonsonate,Professional,Gold,451.01,0.6101858209120506,0.07837837837837838
31,3.8,2,1,873.76,523.0,1,0,410.37,40.0,San Salvador,Clerk,Silver,291.25333333333333,0.46912295944030363,0.11875
29,0.3,1,1,574.41,544.0,0,0,254.04,32.7,San Miguel,Clerk,Silver,287.205,0.44149389131228167,0.01
32,2.5,0,1,891.43,551.0,1,0,509.23,62.8,La Unión,Clerk,Silver,891.43,0.5706105801015207,0.07575757575757576
35,2.0,4,1,2072.57,577.0,0,0,1053.55,55.8,La Libertad,Technician,Silver,414.514,0.5080850899656147,0.05555555555555555
74,9.9,4,4,1260.88,538.0,1,1,460.81,53.9,La Unión,Technician,Silver,252.17600000000002,0.3651773544235585,0.132
47,4.3,1,3,621.02,554.0,0,0,382.23,42.1,La Libertad,Technician,Gold,310.51,0.6144979261117006,0.08958333333333333
65,11.1,0,4,1415.29,558.0,0,0,537.85,53.3,San Miguel,Professional,Gold,1415.29,0.3797597949572475,0.16818181818181818
33,0.0,0,1,1205.61,503.0,0,1,223.84,15.9,San Miguel,Professional,Gold,1205.61,0.18551147429575424,0.0
18,0.7,1,1,1430.39,588.0,0,1,706.16,39.5,Sonsonate,Professional,Gold,715.195,0.49333864285764184,0.03684210526315789
20,0.0,0,1,706.3,551.0,1,0,423.15,46.0,San Miguel,Clerk,Silver,706.3,0.5982609925067157,0.0
64,9.1,0,1,1760.22,599.0,0,1,778.73,47.1,Santa Ana,Manager,Gold,1760.22,0.44215373434323935,0.13999999999999999
66,7.1,0,3,1914.24,621.0,0,0,950.14,69.4,La Libertad,Professional,Platinum,1914.24,0.4960944842421837,0.10597014925373134
45,4.0,1,3,398.71,528.0,0,0,101.33,25.9,Santa Ana,Student,Silver,199.355,0.2535087938755598,0.08695652173913043
44,7.2,2,2,1287.31,558.0,1,0,743.29,54.3,San Miguel,Professional,Gold,429.1033333333333,0.5769496472122393,0.16
26,1.4,1,1,1155.61,539.0,1,0,615.95,54.3,La Libertad,Self-Employed,Gold,577.805,0.5325477040661936,0.05185185185185185
58,6.6,2,1,2629.08,573.0,1,0,1011.09,86.4,San Miguel,Manager,Platinum,876.36,0.38443317313541797,0.11186440677966102
53,4.6,0,1,647.88,519.0,0,1,197.16,21.1,San Salvador,Clerk,Silver,647.88,0.3038466280360005,0.08518518518518518
33,3.8,2,1,1062.4,500.0,1,0,694.86,54.6,Sonsonate,Technician,Silver,354.1333333333334,0.6534323866842204,0.11176470588235293
46,9.9,0,1,914.69,573.0,0,0,103.21,34.2,San Salvador,Technician,Gold,914.69,0.1127128176566305,0.21063829787234042
21,0.7,2,1,595.59,509.0,0,0,165.04,35.3,Santa Ana,Clerk,Silver,198.53,0.2766388977354632,0.031818181818181815
53,8.5,0,2,1116.39,588.0,0,1,497.51,35.0,San Miguel,Professional,Gold,1116.39,0.4452429321901932,0.1574074074074074
26,0.2,2,2,854.99,602.0,0,1,358.23,47.9,La Libertad,Professional,Gold,284.99666666666667,0.41849787964812674,0.007407407407407408
61,8.0,0,3,615.66,532.0,0,1,216.57,40.4,Sonsonate,Technician,Silver,615.66,0.35119839133396036,0.12903225806451613
42,2.7,4,2,3850.61,599.0,0,1,1394.42,100.0,San Salvador,Professional,Gold,770.1220000000001,0.36203561627475267,0.06279069767441861
37,1.9,1,2,236.67,539.0,1,0,174.2,49.6,Sonsonate,Clerk,Silver,118.335,0.7329490469979383,0.049999999999999996
26,1.4,2,3,1858.81,479.0,0,1,878.57,66.5,San Miguel,Self-Employed,Silver,619.6033333333334,0.47239771804646713,0.05185185185185185
33,3.5,1,1,801.15,518.0,0,0,356.33,32.9,San Salvador,Technician,Gold,400.575,0.44421866234494795,0.10294117647058823
21,0.0,2,1,1100.29,586.0,0,0,567.65,61.9,San Salvador,Self-Employed,Gold,366.7633333333333,0.515440982847388,0.0
55,6.0,0,2,2240.67,531.0,0,1,890.98,63.2,La Libertad,Manager,Platinum,2240.67,0.3974626060035598,0.10714285714285714
53,7.7,1,3,767.61,603.0,0,0,282.35,49.0,San Salvador,Clerk,Silver,383.805,0.3673514526222662,0.1425925925925926
65,10.3,1,1,1994.95,643.0,1,0,680.26,76.3,La Libertad,Manager,Platinum,997.475,0.34082016082567196,0.15606060606060607
33,1.3,2,3,1199.88,537.0,0,0,625.82,49.5,San Salvador,Clerk,Silver,399.96000000000004,0.5211345013656652,0.03823529411764706
52,6.3,3,5,1994.43,544.0,1,0,870.08,100.0,San Miguel,Professional,Gold,498.6075,0.4360363430438552,0.11886792452830189
57,4.3,1,1,1555.9,544.0,0,0,949.38,43.3,Santa Ana,Manager,Gold,777.95,0.6097886826385767,0.07413793103448275
30,1.4,3,2,1220.41,510.0,1,0,671.03,67.1,La Libertad,Clerk,Silver,305.1025,0.5493896398424771,0.04516129032258064
23,0.0,0,3,1089.22,490.0,1,0,629.87,63.2,La Libertad,Self-Employed,Platinum,1089.22,0.5777457760818917,0.0
45,2.0,0,1,709.96,494.0,0,0,365.28,25.6,La Libertad,Technician,Gold,709.96,0.5137841791380667,0.043478260869565216
33,0.4,1,2,1259.58,553.0,0,1,542.3,46.0,La Libertad,Professional,Gold,629.79,0.43019879737898425,0.011764705882352941
68,11.5,0,3,1502.86,560.0,1,0,970.45,83.7,San Salvador,Manager,Platinum,1502.86,0.6453060790233134,0.16666666666666666
65,11.4,1,3,1411.74,584.0,1,1,887.3,61.9,San Miguel,Technician,Silver,705.87,0.6280702747851692,0.17272727272727273
32,0.0,1,1,629.95,474.0,1,0,270.33,62.9,San Miguel,Technician,Silver,314.975,0.4284491639591092,0.0
70,10.7,3,2,269.3,555.0,1,0,221.58,37.0,La Libertad,Student,Silver,67.325,0.8197558268590455,0.15070422535211267
42,2.4,0,3,488.31,570.0,0,0,152.35,44.1,Sonsonate,Student,Silver,488.31,0.311356808567166,0.05581395348837209
52,10.7,3,3,337.84,517.0,1,0,153.24,39.9,Santa Ana,Clerk,Silver,84.46,0.4522488490142841,0.20188679245283017
60,9.6,0,4,987.72,576.0,0,0,445.2,58.1,Santa Ana,Self-Employed,Gold,987.72,0.45027914879844644,0.15737704918032785
28,6.4,1,2,855.61,557.0,0,0,240.34,29.2,San Salvador,Technician,Gold,427.805,0.28057108835993044,0.22068965517241382
49,7.2,0,2,980.41,548.0,0,0,431.05,33.4,La Libertad,Clerk,Silver,980.41,0.43921500697975363,0.14400000000000002
71,9.7,2,1,223.23,622.0,1,0,125.25,21.5,San Salvador,Student,Silver,74.41,0.5585782455514428,0.13472222222222222
55,8.5,0,2,1930.35,527.0,1,1,830.17,76.8,San Miguel,Professional,Gold,1930.35,0.4298392316255469,0.15178571428571427
48,4.9,1,2,1262.65,538.0,0,0,431.51,45.1,San Salvador,Clerk,Silver,631.325,0.3414790487872433,0.1
46,4.7,0,1,991.02,600.0,1,0,535.18,67.9,San Salvador,Technician,Gold,991.02,0.5394850910263905,0.1
53,5.9,0,2,572.84,541.0,0,0,194.34,9.3,Santa Ana,Technician,Silver,572.84,0.3386658301965705,0.10925925925925926
48,9.4,3,1,721.03,500.0,1,0,509.77,61.0,San Salvador,Technician,Gold,180.2575,0.7060232954309378,0.19183673469387755
26,3.7,0,2,1003.47,517.0,0,0,574.59,58.9,Sonsonate,Technician,Silver,1003.47,0.5720330124344182,0.13703703703703704
45,8.2,4,5,1775.9,560.0,1,0,937.31,89.3,San Salvador,Manager,Platinum,355.18,0.52749732680511,0.1782608695652174
35,1.7,0,1,1551.21,595.0,1,0,1055.91,46.6,Santa Ana,Manager,Gold,1551.21,0.6802623356375749,0.04722222222222222
30,0.0,0,1,1030.13,547.0,0,0,397.91,40.1,San Miguel,Technician,Gold,1030.13,0.38589702559328115,0.0
65,7.8,2,2,1675.07,615.0,0,0,826.14,66.2,San Salvador,Professional,Gold,558.3566666666667,0.4929030410424386,0.11818181818181818
50,9.7,2,1,999.28,506.0,0,0,399.37,54.4,La Unión,Manager,Silver,333.0933333333333,0.3992582077018435,0.19019607843137254
57,8.6,4,2,2498.74,527.0,1,0,1043.75,89.1,San Salvador,Manager,Platinum,499.74799999999993,0.41754342451614973,0.1482758620689655
45,6.9,1,4,360.39,515.0,0,0,147.39,39.3,San Salvador,Student,Silver,180.195,0.40784194360662995,0.15
41,5.3,3,2,748.19,566.0,1,0,446.24,60.0,San Miguel,Clerk,Gold,187.0475,0.5956299470094368,0.1261904761904762
29,1.0,3,3,977.08,468.0,1,1,557.83,65.0,La Libertad,Technician,Silver,244.27,0.5703316702110257,0.03333333333333333
22,0.0,1,1,1458.79,626.0,0,1,591.95,33.9,La Libertad,Professional,Platinum,729.395,0.40550353132984884,0.0
45,7.8,1,3,467.28,574.0,0,0,214.37,37.1,San Miguel,Clerk,Silver,233.64,0.4577816690868711,0.16956521739130434
43,5.0,0,1,4038.58,595.0,0,0,2059.51,100.0,San Salvador,Manager,Platinum,4038.58,0.5098327053802624,0.11363636363636363
61,9.7,1,1,2383.78,603.0,0,0,1051.1,63.9,La Libertad,Manager,Platinum,1191.89,0.4407534447622002,0.1564516129032258
55,8.0,1,1,1585.67,617.0,0,0,465.77,51.3,La Libertad,Technician,Silver,792.835,0.29355190430272204,0.14285714285714285
21,2.5,0,1,913.24,536.0,0,0,423.61,31.2,San Miguel,Manager,Platinum,913.24,0.46334660483024154,0.11363636363636363
58,8.2,1,1,1894.73,565.0,1,1,1357.55,67.6,San Salvador,Professional,Gold,947.365,0.7161093615652018,0.13898305084745763
59,6.5,0,2,2972.42,576.0,1,1,1392.7,100.0,San Salvador,Manager,Platinum,2972.42,0.4683832085611854,0.10833333333333334
40,2.5,2,2,913.17,547.0,0,1,398.26,47.5,La Unión,Clerk,Silver,304.39,0.43565201220779504,0.06097560975609756
41,5.4,1,1,1049.15,519.0,1,0,641.87,56.3,San Miguel,Clerk,Silver,524.575,0.6112174451268866,0.1285714285714286
50,4.8,2,1,1003.42,531.0,0,0,370.44,43.3,La Libertad,Clerk,Silver,334.4733333333333,0.36880986041695707,0.09411764705882353
23,3.5,2,2,1303.5,558.0,1,0,543.21,79.6,San Salvador,Professional,Platinum,434.5,0.41641241855116906,0.14583333333333334
73,11.4,0,2,1260.76,577.0,1,0,871.04,54.3,San Salvador,Self-Employed,Gold,1260.76,0.6903373066193254,0.15405405405405406
61,6.5,4,2,2124.74,575.0,1,1,893.91,77.9,Santa Ana,Professional,Gold,424.948,0.4205170905190663,0.10483870967741936
23,0.9,1,1,1676.91,552.0,1,1,1162.03,66.0,San Miguel,Technician,Silver,838.455,0.6925460841165497,0.0375
42,4.4,0,3,700.8,542.0,0,0,354.74,42.4,Sonsonate,Technician,Silver,700.8,0.5054716443431178,0.10232558139534885
33,5.4,0,1,1616.28,559.0,0,0,574.59,53.5,La Libertad,Technician,Silver,1616.28,0.35528170755836963,0.15882352941176472
65,9.2,1,1,1648.12,550.0,0,1,721.15,46.7,Santa Ana,Manager,Platinum,824.06,0.43729382943630546,0.13939393939393938
56,9.6,1,3,1178.85,547.0,0,1,619.42,67.0,Santa Ana,Professional,Gold,589.425,0.5249989405432894,0.16842105263157894
49,5.3,0,1,332.98,565.0,0,0,89.7,24.2,San Miguel,Student,Silver,332.98,0.26857895682376187,0.106
63,12.0,1,1,1017.62,581.0,1,0,524.72,62.5,San Miguel,Clerk,Silver,508.81,0.515128310851937,0.1875
29,0.0,3,1,761.66,596.0,0,0,334.91,43.0,San Salvador,Technician,Gold,190.415,0.4391340833398894,0.0
20,2.9,2,1,869.76,526.0,0,0,292.46,37.2,La Unión,Technician,Silver,289.92,0.33586751803022646,0.1380952380952381
50,8.7,0,2,1111.55,509.0,0,0,480.09,57.1,La Libertad,Professional,Platinum,1111.55,0.43152217877848187,0.17058823529411762
29,2.5,1,1,1201.77,550.0,1,0,652.78,70.6,San Salvador,Technician,Gold,600.885,0.5427305303590878,0.08333333333333333
51,6.7,0,1,3418.72,602.0,0,0,1765.61,90.5,San Salvador,Manager,Platinum,3418.72,0.5163025042985976,0.12884615384615386
40,4.5,3,1,1615.8,571.0,1,0,956.61,29.7,San Miguel,Professional,Gold,403.95,0.5916687283523009,0.10975609756097561
32,0.0,1,1,1054.56,572.0,1,1,418.5,59.9,San Miguel,Technician,Gold,527.28,0.3964720148546743,0.0
50,5.5,0,3,1626.73,537.0,1,0,897.96,71.9,San Salvador,Manager,Platinum,1626.73,0.5516639737548611,0.10784313725490197
23,0.1,0,2,371.66,546.0,1,1,208.67,15.0,San Salvador,Student,Silver,371.66,0.5599474051414157,0.004166666666666667
25,2.9,4,1,1996.63,519.0,0,0,701.11,58.8,San Salvador,Clerk,Silver,399.326,0.35097090051711277,0.11153846153846153
49,7.4,2,3,2554.88,650.0,1,0,1234.51,80.6,San Salvador,Manager,Platinum,851.6266666666667,0.48300780944332283,0.14800000000000002
26,4.3,0,2,909.49,596.0,1,0,367.25,36.4,San Salvador,Clerk,Silver,909.49,0.40335423782798274,0.15925925925925924
63,9.2,2,1,586.63,517.0,0,1,251.37,24.6,San Salvador,Student,Silver,195.54333333333332,0.42776917448054047,0.14375
40,7.1,0,1,713.65,537.0,1,0,456.0,43.5,San Salvador,Technician,Gold,713.65,0.6380745819631988,0.17317073170731706
49,6.8,2,4,1726.27,589.0,0,1,584.94,76.2,Santa Ana,Professional,Gold,575.4233333333333,0.3386500083947501,0.136
23,3.5,1,1,826.24,553.0,1,0,477.76,36.0,San Salvador,Technician,Gold,413.12,0.5775349354479957,0.14583333333333334
65,9.1,1,2,1438.94,562.0,0,0,352.29,52.7,La Libertad,Technician,Gold,719.47,0.24465602733447228,0.13787878787878788
66,6.1,1,1,2574.53,616.0,0,1,990.99,77.1,Santa Ana,Manager,Gold,1287.265,0.38477128979278047,0.09104477611940298
53,8.6,2,2,664.4,565.0,0,0,233.48,20.8,Sonsonate,Technician,Silver,221.46666666666667,0.35088668470093176,0.15925925925925924
42,6.6,2,2,1889.87,526.0,0,1,681.95,48.3,La Unión,Self-Employed,Gold,629.9566666666666,0.3606540904451391,0.15348837209302324
39,6.4,2,2,669.19,557.0,1,0,493.32,34.9,Santa Ana,Clerk,Silver,223.06333333333336,0.7360897655888627,0.16
68,7.8,3,2,2196.12,615.0,0,1,1240.34,59.8,San Miguel,Manager,Gold,549.03,0.5645299300903001,0.11304347826086956
28,0.7,3,2,870.11,551.0,0,0,338.86,38.0,La Libertad,Clerk,Silver,217.5275,0.3889979451504402,0.02413793103448276
18,3.1,1,2,1054.58,491.0,0,0,205.19,25.5,San Salvador,Technician,Gold,527.29,0.19438602474469013,0.1631578947368421
60,8.4,0,5,1813.88,584.0,0,1,849.22,68.1,San Salvador,Manager,Platinum,1813.88,0.46792074407123335,0.1377049180327869
56,9.2,0,1,2918.9,602.0,1,1,2038.71,90.3,La Libertad,Manager,Platinum,2918.9,0.698212267543409,0.1614035087719298
39,5.5,1,2,1348.04,608.0,1,0,748.95,58.3,Sonsonate,Clerk,Silver,674.02,0.5551725671588685,0.1375
40,2.1,0,2,997.51,534.0,1,0,501.45,44.6,San Salvador,Manager,Platinum,997.51,0.5021982754303913,0.051219512195121955
43,3.3,0,1,1466.04,523.0,1,0,906.99,68.7,Sonsonate,Technician,Silver,1466.04,0.6182449012978515,0.075
47,10.1,0,2,932.1,533.0,0,0,321.75,46.9,La Libertad,Professional,Gold,932.1,0.34481834744400386,0.21041666666666667
72,12.4,1,3,765.66,503.0,1,0,595.78,51.0,Santa Ana,Clerk,Silver,382.83,0.7771111053139592,0.16986301369863013
64,9.6,2,2,152.53,552.0,0,0,51.16,19.7,La Unión,Student,Silver,50.843333333333334,0.3332247769165635,0.14769230769230768
59,5.6,0,4,610.95,554.0,0,0,81.22,49.6,San Salvador,Clerk,Gold,610.95,0.1327232617043876,0.09333333333333332
46,6.8,4,2,1977.67,610.0,0,0,687.2,68.1,San Salvador,Manager,Platinum,395.534,0.3473039971293849,0.14468085106382977
20,0.0,1,2,1073.79,529.0,1,0,657.81,69.8,San Salvador,Technician,Silver,536.895,0.6120358395593557,0.0
60,6.8,2,2,2362.04,542.0,1,1,1891.5,88.6,Sonsonate,Manager,Gold,787.3466666666667,0.8004519601868779,0.11147540983606558
27,0.0,0,2,1711.38,564.0,1,0,759.56,67.6,San Miguel,Professional,Gold,1711.38,0.44356976839252965,0.0
57,6.8,2,1,1027.14,555.0,1,0,586.11,48.4,Santa Ana,Professional,Gold,342.38000000000005,0.5700682786390958,0.11724137931034483
27,5.0,0,2,481.18,565.0,0,0,225.69,25.7,Santa Ana,Clerk,Silver,481.18,0.4680617196897424,0.17857142857142858
26,0.0,4,1,1983.41,587.0,0,1,1290.59,66.8,San Salvador,Self-Employed,Silver,396.682,0.6503645919945978,0.0
68,7.8,0,1,1993.31,530.0,0,0,785.82,60.8,Sonsonate,Professional,Gold,1993.31,0.3940310182469125,0.11304347826086956
20,0.0,1,1,801.63,508.0,1,1,522.03,55.3,San Miguel,Clerk,Silver,400.815,0.6503993122609422,0.0
18,0.2,3,3,1781.02,567.0,0,0,813.0,62.8,San Salvador,Self-Employed,Gold,445.255,0.4562238358716513,0.010526315789473684
21,3.7,0,1,213.77,532.0,1,0,107.21,45.8,San Miguel,Student,Silver,213.77,0.49918517483819896,0.16818181818181818
51,8.5,2,1,606.86,469.0,0,0,360.24,29.6,San Miguel,Clerk,Silver,202.28666666666666,0.5926364623433027,0.16346153846153846
65,7.7,0,1,552.65,486.0,0,0,276.2,34.8,San Miguel,Clerk,Silver,552.65,0.49887112796893346,0.11666666666666667
56,6.9,2,3,610.61,596.0,1,0,340.09,60.6,La Unión,Self-Employed,Silver,203.53666666666666,0.5560569644054217,0.12105263157894737
58,8.0,0,1,246.74,580.0,1,0,138.07,45.5,Santa Ana,Student,Silver,246.74,0.5573181561314281,0.13559322033898305
47,3.3,1,3,521.05,507.0,1,1,415.14,54.3,San Miguel,Clerk,Silver,260.525,0.7952111866679438,0.06874999999999999
19,1.9,0,2,1713.56,570.0,0,0,351.79,48.3,San Miguel,Technician,Gold,1713.56,0.20517800485255694,0.095
61,7.7,0,5,1933.36,509.0,0,1,964.4,78.8,San Salvador,Manager,Platinum,1933.36,0.4985628321512025,0.12419354838709677
22,1.1,0,2,1277.66,531.0,0,0,419.29,40.3,Santa Ana,Technician,Gold,1277.66,0.3279135970469085,0.04782608695652174
34,6.8,1,1,1099.71,581.0,1,0,599.74,43.2,Santa Ana,Technician,Gold,549.855,0.5448664952621489,0.19428571428571428
63,9.1,0,2,1820.9,592.0,0,1,723.58,53.9,San Salvador,Manager,Platinum,1820.9,0.3971568143147264,0.1421875
72,9.7,2,1,1787.78,595.0,0,0,858.23,61.2,Santa Ana,Manager,Gold,595.9266666666666,0.479785104931853,0.1328767123287671
23,1.5,1,1,940.57,516.0,1,0,411.14,58.4,San Miguel,Technician,Silver,470.285,0.4366536741824824,0.0625
72,12.1,2,1,1163.62,560.0,1,1,638.41,65.5,Sonsonate,Professional,Gold,387.8733333333333,0.5481702186120795,0.16575342465753423
49,9.6,2,2,1176.7,604.0,0,1,624.61,32.4,San Salvador,Self-Employed,Gold,392.23333333333335,0.5303642693385412,0.192
43,4.1,2,1,920.7,576.0,1,0,479.01,47.1,San Salvador,Technician,Silver,306.90000000000003,0.5197027232288163,0.09318181818181817
38,3.6,3,1,2032.19,507.0,0,0,743.65,56.3,San Salvador,Manager,Platinum,508.0475,0.36575529094673886,0.09230769230769231
21,0.0,3,1,1184.61,574.0,0,0,635.56,38.2,Sonsonate,Self-Employed,Silver,296.1525,0.5360616054183078,0.0
36,3.5,1,1,711.68,539.0,0,1,135.07,30.7,Sonsonate,Professional,Silver,355.84,0.1895240500645451,0.0945945945945946
40,5.4,1,2,895.26,569.0,1,0,622.92,54.8,San Miguel,Technician,Silver,447.63,0.6950215339298864,0.13170731707317074
37,3.3,0,1,1539.85,541.0,0,1,572.38,38.7,Sonsonate,Technician,Silver,1539.85,0.3714702923710939,0.08684210526315789
61,8.7,1,1,1553.18,560.0,1,0,792.02,54.7,San Salvador,Technician,Gold,776.59,0.5096063519026109,0.1403225806451613
40,5.5,1,1,861.39,544.0,0,0,226.27,37.1,San Salvador,Technician,Gold,430.695,0.26237549136701493,0.13414634146341464
31,6.1,2,3,1287.34,604.0,0,1,535.2,51.3,La Libertad,Manager,Platinum,429.1133333333333,0.41541829020289683,0.190625
59,4.1,2,2,1785.03,604.0,1,1,1088.73,68.3,La Libertad,Professional,Gold,595.01,0.6095810260745901,0.06833333333333333
36,3.2,2,4,1386.42,526.0,0,0,582.12,65.4,San Salvador,Technician,Gold,462.14000000000004,0.4195701373772902,0.08648648648648649
30,1.6,2,1,577.68,546.0,0,0,196.05,16.4,San Miguel,Clerk,Silver,192.55999999999997,0.3387882767678165,0.05161290322580645
64,12.1,3,1,510.35,576.0,1,0,272.0,29.9,San Salvador,Student,Silver,127.5875,0.5319252957856654,0.18615384615384614
41,2.9,2,2,1024.17,519.0,0,0,399.42,27.6,San Miguel,Professional,Gold,341.39000000000004,0.38961342996771264,0.06904761904761905
49,8.7,0,2,1642.64,521.0,1,0,607.42,70.9,Sonsonate,Clerk,Silver,1642.64,0.36955781071280813,0.174
38,2.8,2,1,663.05,528.0,1,0,509.18,42.2,San Salvador,Technician,Gold,221.01666666666665,0.7667796099691289,0.07179487179487179
30,0.9,1,1,985.44,565.0,0,0,464.32,38.6,San Salvador,Technician,Gold,492.72,0.470702729005312,0.02903225806451613
64,8.8,2,1,906.85,599.0,0,1,552.95,27.0,San Salvador,Clerk,Gold,302.28333333333336,0.6090763892713554,0.1353846153846154
53,4.0,2,2,348.34,575.0,1,0,209.09,49.0,La Libertad,Student,Silver,116.11333333333333,0.59852865403332,0.07407407407407407
39,4.8,0,3,1593.29,581.0,0,0,570.56,50.9,La Libertad,Professional,Gold,1593.29,0.3578771741653024,0.12
27,2.7,0,3,1073.29,533.0,0,0,476.08,40.9,La Libertad,Technician,Gold,1073.29,0.44315780655130366,0.09642857142857143
65,6.6,1,1,708.93,514.0,0,1,316.21,14.4,San Miguel,Clerk,Silver,354.465,0.4454101108559999,0.09999999999999999
43,5.4,0,2,663.64,529.0,1,0,304.04,51.7,Sonsonate,Clerk,Silver,663.64,0.4574506499759269,0.12272727272727274
25,2.4,0,1,425.72,541.0,0,0,220.51,23.0,San Miguel,Student,Silver,425.72,0.5167557180352456,0.0923076923076923
58,7.4,0,5,2683.26,569.0,1,0,1993.15,100.0,Santa Ana,Manager,Platinum,2683.26,0.7425323925402159,0.12542372881355932
45,1.5,1,1,368.97,573.0,1,0,246.17,30.4,La Libertad,Student,Silver,184.485,0.6653782739141011,0.03260869565217391
54,7.3,0,2,629.36,485.0,1,0,359.71,48.5,La Unión,Technician,Silver,629.36,0.5706421727266958,0.13272727272727272
58,6.3,0,2,629.45,630.0,0,1,223.51,42.8,San Miguel,Technician,Gold,629.45,0.35452454595923544,0.10677966101694915
36,4.4,2,1,1033.16,567.0,1,0,425.76,52.5,San Salvador,Clerk,Silver,344.3866666666667,0.41169644929217913,0.11891891891891893
